,objectID,isHighlight,accessionNumber,accessionYear,isPublicDomain,primaryImage,primaryImageSmall,additionalImages,constituents,department,objectName,title,culture,period,dynasty,reign,portfolio,artistRole,artistPrefix,artistDisplayName,artistDisplayBio,artistSuffix,artistAlphaSort,artistNationality,artistBeginDate,artistEndDate,artistGender,artistWikidata_URL,artistULAN_URL,objectDate,objectBeginDate,objectEndDate,medium,dimensions,measurements,creditLine,geographyType,city,state,county,country,region,subregion,locale,locus,excavation,river,classification,rightsAndReproduction,linkResource,metadataDate,repository,objectURL,tags,objectWikidata_URL,isTimelineWork,GalleryNumber
20,325851,False,66.245.10,1966,True,https://images.metmuseum.org/CRDImages/an/original/DP-13441-005.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP-13441-005.jpg,"['https://images.metmuseum.org/CRDImages/an/original/DP-211-096.jpg', 'https://images.metmuseum.org/CRDImages/an/original/DP-211-097.jpg', 'https://images.metmuseum.org/CRDImages/an/original/DP-13441-004.jpg']",,Ancient Near Eastern Art,Cuneiform tablet,Cuneiform tablet: caravan account,Old Assyrian Trading Colony,Middle Bronze Age–Old Assyrian Trading Colony,,,,,,,,,,,,,,,,ca. 20th–19th century B.C.,-2000,-1800,Clay,8.5 × 6.5 × 2.4 cm (3 3/8 × 2 9/16 × 15/16 in.),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 2.4, 'Height': 8.5, 'Width': 6.5}}]","Gift of Mr. and Mrs. J. J. Klejman, 1966",,,,,,Anatolia,probably from Kültepe (Karum Kanesh),,,,,,,,2021-03-19T04:38:18.21Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/325851,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}, {'term': 'Documents', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300026030', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q49848'}]",,True,403
21,321620,False,"86.11.379a, c–f",1886,True,https://images.metmuseum.org/CRDImages/an/original/hb86_11_379a_f.jpg,https://images.metmuseum.org/CRDImages/an/web-large/hb86_11_379a_f.jpg,"['https://images.metmuseum.org/CRDImages/an/original/DP-211-282.jpg', 'https://images.metmuseum.org/CRDImages/an/original/DP-211-283.jpg']",,Ancient Near Eastern Art,Cuneiform tablet,"Cuneiform tablet: Utukku lemnutu, tablet 3",Seleucid,Seleucid,,,,,,,,,,,,,,,,ca. late 1st millennium B.C.,-300,-100,Clay,5 x 3.75 in. (12.7 x 9.53 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 12.7, 'Width': 9.53}}]","Purchase, 1886",,,,,,Mesopotamia,probably from Babylon (modern Hillah),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/321620,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,406
22,321841,False,86.11.468,1886,True,https://images.metmuseum.org/CRDImages/an/original/hb86_11_379a_f.jpg,https://images.metmuseum.org/CRDImages/an/web-large/hb86_11_379a_f.jpg,[],,Ancient Near Eastern Art,Cuneiform tablet,"Cuneiform tablet: Utukku lemnutu, tablet 3",Seleucid,Seleucid,,,,,,,,,,,,,,,,ca. late 1st millennium B.C.,-500,-1,Clay,0.79 x 0.79 x 2.09 in. (2.01 x 2.01 x 5.31 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 5.31, 'Height': 2.01, 'Width': 2.01}}]","Purchase, 1886",,,,,,Mesopotamia,probably from Babylon (modern Hillah),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/321841,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,406
23,321859,False,86.11.486,1886,True,https://images.metmuseum.org/CRDImages/an/original/hb86_11_367a.jpg,https://images.metmuseum.org/CRDImages/an/web-large/hb86_11_367a.jpg,['https://images.metmuseum.org/CRDImages/an/original/HB86_11_367b.JPG'],,Ancient Near Eastern Art,Cuneiform tablet,"Cuneiform tablet: Utukku lemnutu, tablet 12",Seleucid,Seleucid,,,,,,,,,,,,,,,,ca. late 1st millennium B.C.,-500,-1,Clay,0.47 x 0.87 x 1.3 in. (1.19 x 2.21 x 3.3 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 3.3, 'Height': 1.19, 'Width': 2.21}}]","Purchase, 1886",,,,,,Mesopotamia,probably from Babylon (modern Hillah),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/321859,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,406
24,321991,False,86.11.367,1886,True,https://images.metmuseum.org/CRDImages/an/original/hb86_11_367a.jpg,https://images.metmuseum.org/CRDImages/an/web-large/hb86_11_367a.jpg,"['https://images.metmuseum.org/CRDImages/an/original/HB86_11_367b.JPG', 'https://images.metmuseum.org/CRDImages/an/original/DP-211-286.jpg', 'https://images.metmuseum.org/CRDImages/an/original/DP-211-287.jpg', 'https://images.metmuseum.org/CRDImages/an/original/DP-211-288.jpg']",,Ancient Near Eastern Art,Cuneiform tablet,"Cuneiform tablet: Utukku lemnutu, tablet 12",,,,,,,,,,,,,,,,,,ca. late 1st millennium B.C.,-500,-1,Clay,6.25 x 4.5 x 1.62 in. (15.88 x 11.43 x 4.11 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 4.11, 'Height': 15.88, 'Width': 11.43}}]","Purchase, 1886",,,,,,Mesopotamia,probably from Babylon (modern Hillah),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/321991,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,406
25,321999,False,86.11.378a,1886,True,https://images.metmuseum.org/CRDImages/an/original/DP-16190-011.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP-16190-011.jpg,"['https://images.metmuseum.org/CRDImages/an/original/DP-211-306.jpg', 'https://images.metmuseum.org/CRDImages/an/original/DP-211-307.jpg']",,Ancient Near Eastern Art,Cuneiform tablet,"Cuneiform tablet: Atra-hasis, Babylonian flood myth",Babylonian or Achaemenid,Neo-Babylonian or Achaemenid,,,,,,,,,,,,,,,,ca. 7th–6th century B.C.,-700,-500,Clay,2.5 x 2.25 x 1 in. (6.35 x 5.72 x 2.54 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 2.54, 'Height': 6.35, 'Width': 5.72}}]","Purchase, 1886",,,,,,Mesopotamia,,,,,,,,,2021-08-20T04:36:13.79Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/321999,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,402
26,321981,False,86.11.357,1886,True,https://images.metmuseum.org/CRDImages/an/original/hb86_11_357.jpg,https://images.metmuseum.org/CRDImages/an/web-large/hb86_11_357.jpg,['https://images.metmuseum.org/CRDImages/an/original/DP-211-333.jpg'],,Ancient Near Eastern Art,Cuneiform tablet,Cuneiform tablet: fragment of the Weidner God List,,,,,,,,,,,,,,,,,,ca. late 1st millennium B.C.,-500,-1,Clay,2 3/8 in. × 2 3/4 in. × 1 in. (6 × 7 × 2.5 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 2.5, 'Height': 6, 'Width': 6.99}}]","Purchase, 1886",,,,,,Mesopotamia,,,,,,,,,2021-04-15T04:40:52.63Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/321981,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,406
27,328932,False,86.11.378b,1886,True,https://images.metmuseum.org/CRDImages/an/original/DP-16190-012.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP-16190-012.jpg,"['https://images.metmuseum.org/CRDImages/an/original/vss86_11_378bb.jpg', 'https://images.metmuseum.org/CRDImages/an/original/DP-211-297.jpg']",,Ancient Near Eastern Art,Cuneiform tablet,Cuneiform tablet: fragment of a liver omen,,,,,,,,,,,,,,,,,,ca. late 1st millennium B.C.,-500,-1,Clay,2.5 x 2.25 x 1 in. (6.35 x 5.72 x 2.54 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 2.54, 'Height': 6.35, 'Width': 5.72}}]","Purchase, 1886",,,,,,Mesopotamia,,,,,,,,,2021-08-20T04:36:13.79Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/328932,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,True,402
28,325857,False,66.245.16a,1966,True,https://images.metmuseum.org/CRDImages/an/original/DP162272.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP162272.jpg,['https://images.metmuseum.org/CRDImages/an/original/DP-211-132.jpg'],,Ancient Near Eastern Art,Cuneiform tablet,Cuneiform tablet: quittance for a loan in silver,Old Assyrian Trading Colony,Middle Bronze Age–Old Assyrian Trading Colony,,,,,,,,,,,,,,,,ca. 20th–19th century B.C.,-2000,-1800,Clay,4.6 × 4.7 × 1.5 cm (1 13/16 × 1 7/8 × 9/16 in.),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 1.5, 'Height': 4.6, 'Width': 4.7}}]","Gift of Mr. and Mrs. J. J. Klejman, 1966",,,,,,Anatolia,probably from Kültepe (Karum Kanesh),,,,,,,,2021-03-19T04:38:18.21Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/325857,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,403
29,325846,False,66.245.5a,1966,True,https://images.metmuseum.org/CRDImages/an/original/DP162268.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP162268.jpg,"['https://images.metmuseum.org/CRDImages/an/original/DP-211-110.jpg', 'https://images.metmuseum.org/CRDImages/an/original/DP-211-111.jpg']",,Ancient Near Eastern Art,Cuneiform tablet,Cuneiform tablet: record of a lawsuit,Old Assyrian Trading Colony,Middle Bronze Age–Old Assyrian Trading Colony,,,,,,,,,,,,,,,,ca. 20th–19th century B.C.,-2000,-1800,Clay,6 5/8 in. × 2 7/8 in. × 1 in. (16.9 × 7.3 × 2.5 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 2.49, 'Height': 16.89, 'Width': 7.29}}]","Gift of Mr. and Mrs. J. J. Klejman, 1966",,,,,,Anatolia,probably from Kültepe (Karum Kanesh),,,,,,,,2021-03-19T04:38:18.21Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/325846,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}, {'term': 'Documents', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300026030', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q49848'}]",,True,403
30,322469,False,11.217.25,1911,True,https://images.metmuseum.org/CRDImages/an/original/ME11_217_25.jpg,https://images.metmuseum.org/CRDImages/an/web-large/ME11_217_25.jpg,['https://images.metmuseum.org/CRDImages/an/original/DP-211-040.jpg'],,Ancient Near Eastern Art,Cuneiform tablet,Cuneiform tablet: receipt of a kid,Neo-Sumerian,Ur III,,,,,,,,,,,,,,,,ca. 2039 B.C.,-2039,-2039,Clay,3 x 2.8 x 1.5 cm (1 1/8 x 1 1/8 x 5/8 in.),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 1.5, 'Height': 3, 'Width': 2.8}}]","Purchase, by exchange, 1911",,,,,,Mesopotamia,Drehem (ancient Puzrish-Dagan),,,,,,,,2021-08-20T04:36:13.79Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/322469,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,402
31,326712,False,"1983.135.4a, b",1983,True,https://images.metmuseum.org/CRDImages/an/original/DP-13441-020.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP-13441-020.jpg,"['https://images.metmuseum.org/CRDImages/an/original/DP-13441-021.jpg', 'https://images.metmuseum.org/CRDImages/an/original/DP-211-101.jpg', 'https://images.metmuseum.org/CRDImages/an/original/DP-211-102.jpg']",,Ancient Near Eastern Art,Cuneiform tablet,Cuneiform tablet with a small second tablet: private letter,Old Assyrian Trading Colony,Middle Bronze Age–Old Assyrian Trading Colony,,,,,,,,,,,,,,,,ca. 20th–19th century B.C.,-2000,-1800,Clay,"a: 4 x 4.3 x 1.7 cm (1 5/8 x 1 3/4 x 5/8 in.)
b: 2.2 x 3 x 0.7 cm (7/8 x 1 1/8 x 1/4 in.)","[{'elementName': 'Overall', 'elementDescription': 'b', 'elementMeasurements': {'Depth': 0.7000000000000001, 'Height': 2.2, 'Width': 3}}, {'elementName': 'Overall', 'elementDescription': 'a', 'elementMeasurements': {'Depth': 1.7000000000000002, 'Height': 4, 'Width': 4.3}}]","Bequest of Edith Aggiman, 1982",,,,,,Anatolia,probably from Kültepe (Karum Kanesh),,,,,,,,2021-08-20T04:36:13.79Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/326712,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}, {'term': 'Correspondence', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300026877', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q1784733'}]",,True,402
32,321674,False,86.11.58,1886,True,https://images.metmuseum.org/CRDImages/an/original/ME86_11_58.jpg,https://images.metmuseum.org/CRDImages/an/web-large/ME86_11_58.jpg,['https://images.metmuseum.org/CRDImages/an/original/DP-211-728.jpg'],,Ancient Near Eastern Art,Cuneiform cylinder,Cuneiform cylinder: inscription of Nebuchadnezzar II describing work done on a wall and moat,Babylonian,Neo-Babylonian,,,,,,,,,,,,,,,,ca. 604–562 B.C.,-604,-562,Clay,4 x 2.75 x 1.65 in. (10.16 x 6.99 x 4.2 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 10.16, 'Thickness': 4.2, 'Width': 6.99}}]","Purchase, 1886",,,,,,Mesopotamia,Babylon (?) (modern Hillah),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/321674,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
33,321739,False,86.11.160,1886,True,https://images.metmuseum.org/CRDImages/an/original/ME86_11_160.jpg,https://images.metmuseum.org/CRDImages/an/web-large/ME86_11_160.jpg,['https://images.metmuseum.org/CRDImages/an/original/DP-211-488.jpg'],,Ancient Near Eastern Art,Cuneiform tablet,Cuneiform tablet impressed with scaraboid (?) ring seal: receipt for gold,Babylonian,Neo-Babylonian,,,,,,,,,,,,,,,,ca. 560 B.C.,-560,-560,Clay,2.5 x 3.3 x 1.4 cm (1 x 1 1/4 x 1/2 in.),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 1.4, 'Height': 2.5, 'Width': 3.3}}]","Purchase, 1886",,,,,,Mesopotamia,probably from Babylon (modern Hillah),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/321739,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
34,328904,False,66.245.14b,1966,True,https://images.metmuseum.org/CRDImages/an/original/ME66_245_14b.jpg,https://images.metmuseum.org/CRDImages/an/web-large/ME66_245_14b.jpg,"['https://images.metmuseum.org/CRDImages/an/original/DP-211-123.jpg', 'https://images.metmuseum.org/CRDImages/an/original/DP-211-124.jpg', 'https://images.metmuseum.org/CRDImages/an/original/DP-211-195.jpg', 'https://images.metmuseum.org/CRDImages/an/original/DP-211-196.jpg', 'https://images.metmuseum.org/CRDImages/an/original/DP-211-197.jpg']",,Ancient Near Eastern Art,Cuneiform tablet case,"Cuneiform tablet case impressed with three cylinder seals, for cuneiform tablet 66.245.14a: loan of silver",Old Assyrian Trading Colony,Middle Bronze Age–Old Assyrian Trading Colony,,,,,,,,,,,,,,,,ca. 20th–19th century B.C.,-2000,-1800,Clay,5.3 x 4.3 x 2.9 cm (2 1/8 x 1 3/4 x 1 1/8 in.),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 2.9, 'Height': 5.3, 'Width': 4.3}}]","Gift of Mr. and Mrs. J. J. Klejman, 1966",,,,,,Anatolia,probably from Kültepe (Karum Kanesh),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/328904,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
35,328895,False,86.11.248b,1886,True,https://images.metmuseum.org/CRDImages/an/original/ME86_11_248b.jpg,https://images.metmuseum.org/CRDImages/an/web-large/ME86_11_248b.jpg,"['https://images.metmuseum.org/CRDImages/an/original/DP-211-031.jpg', 'https://images.metmuseum.org/CRDImages/an/original/DP-211-159.jpg']",,Ancient Near Eastern Art,Cuneiform tablet case,"Cuneiform tablet case impressed with cylinder seal, for cuneiform tablet 86.11.248a: receipt of straw",Neo-Sumerian,Ur III,,,,,,,,,,,,,,,,ca. 2040 B.C.,-2040,-2040,Clay,5.1 x 4.5 x 3.4 cm (2 x 1 3/4 x 1 3/8 in.),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 3.4, 'Height': 5.1, 'Width': 4.5}}]","Purchase, 1886",,,,,,Mesopotamia,probably from Drehem (ancient Puzrish-Dagan),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/328895,"[{'term': 'Human Figures', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300404114', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q5937779'}, {'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
36,328900,False,66.245.18b,1966,True,https://images.metmuseum.org/CRDImages/an/original/vs66_245_18b.jpg,https://images.metmuseum.org/CRDImages/an/web-large/vs66_245_18b.jpg,"['https://images.metmuseum.org/CRDImages/an/original/DP-211-135.jpg', 'https://images.metmuseum.org/CRDImages/an/original/DP-211-212.jpg', 'https://images.metmuseum.org/CRDImages/an/original/DP-211-213.jpg', 'https://images.metmuseum.org/CRDImages/an/original/DP-211-214.jpg']",,Ancient Near Eastern Art,Cuneiform tablet case,"Cuneiform tablet case impressed with three cylinder seals, for cuneiform tablet 66.246.18a: quittance for a loan in copper",Old Assyrian Trading Colony,Middle Bronze Age–Old Assyrian Trading Colony,,,,,,,,,,,,,,,,ca. 20th–19th century B.C.,-2000,-1800,Clay,5.7 x 5.2 x 2.8 cm (2 1/4 x 2 x 1 1/8 in.),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 2.8, 'Height': 5.7, 'Width': 5.2}}]","Gift of Mr. and Mrs. J. J. Klejman, 1966",,,,,,Anatolia,probably from Kültepe (Karum Kanesh),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/328900,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
37,321766,False,86.11.188,1886,True,https://images.metmuseum.org/CRDImages/an/original/ME86_11_188.jpg,https://images.metmuseum.org/CRDImages/an/web-large/ME86_11_188.jpg,['https://images.metmuseum.org/CRDImages/an/original/DP-211-503.jpg'],,Ancient Near Eastern Art,Cuneiform tablet,Cuneiform tablet impressed with cylinder seal: promissory note for silver,Achaemenid,Achaemenid,,,,,,,,,,,,,,,,ca. 515 B.C.,-515,-515,Clay,3.7 x 4.9 x 1.9 cm (1 1/2 x 1 7/8 x 3/4 in.),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 1.9, 'Height': 3.7, 'Width': 4.9}}]","Purchase, 1886",,,,,,Mesopotamia,probably from Sippar (modern Tell Abu Habba),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/321766,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
38,322459,False,11.217.15,1911,True,https://images.metmuseum.org/CRDImages/an/original/ME11_217_15.jpg,https://images.metmuseum.org/CRDImages/an/web-large/ME11_217_15.jpg,['https://images.metmuseum.org/CRDImages/an/original/DP-211-071.jpg'],,Ancient Near Eastern Art,Cuneiform tablet,Cuneiform tablet impressed with cylinder seal: loan of silver,Babylonian,Old Babylonian,,,,,,,,,,,,,,,,ca. 1618 B.C.,-1618,-1618,Clay,3.8 x 3.7 x 2.2 cm (1 1/2 x 1 1/2 x 7/8 in.),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 2.2, 'Height': 3.8, 'Width': 3.7}}]","Purchase, by exchange, 1911",,,,,,Mesopotamia,Kish or Dilbat,,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/322459,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
39,325863,False,66.245.22,1966,True,https://images.metmuseum.org/CRDImages/an/original/ME66_245_22.JPG,https://images.metmuseum.org/CRDImages/an/web-large/ME66_245_22.JPG,"['https://images.metmuseum.org/CRDImages/an/original/DP-211-128.jpg', 'https://images.metmuseum.org/CRDImages/an/original/DP-211-129.jpg', 'https://images.metmuseum.org/CRDImages/an/original/DP-211-203.jpg', 'https://images.metmuseum.org/CRDImages/an/original/DP-211-204.jpg']",,Ancient Near Eastern Art,Cuneiform tablet case,Cuneiform tablet case impressed with three cylinder seals: loan of silver,Old Assyrian Trading Colony,Middle Bronze Age–Old Assyrian Trading Colony,,,,,,,,,,,,,,,,ca. 20th–19th century B.C.,-2000,-1800,Clay,5.9 x 5.6 x 2.6 cm (2 3/8 x 2 1/4 x 1 in.),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 2.6, 'Height': 5.9, 'Width': 5.6}}]","Gift of Mr. and Mrs. J. J. Klejman, 1966",,,,,,Anatolia,probably from Kültepe (Karum Kanesh),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/325863,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
